21,120116158,中塘镇
22,120116400,天津经济技术开发区（其他片区）
23,120116401,天津港保税区
24,120116402,天津滨海新区高新技术产业开发区
25,120116403,东疆保税港区
26,120116406,中新天津生态城
1,120117100,芦台镇
2,120117102,宁河镇
3,120117103,苗庄镇
4,120117104,丰台镇
5,120117105,岳龙镇
6,120117106,板桥镇
7,120117107,潘庄镇
8,120117109,造甲城镇
9,120117110,七里海镇
10,120117111,大北涧沽镇
11,120117112,东棘坨镇
12,120117113,北淮淀镇
13,120117114,俵口镇
14,120117115,廉庄镇
15,120117400,宁河区贸易开发区
16,120117401,宁河区经济开发区
17,120117402,天津未来科技城天津经济技术开发区片区
18,120117403,天津未来科技城滨海高新区片区
19,120117451,天津未来科技城宁河片区现代产业区组团
20,120117452,天津未来科技城宁河片区潘庄工业区组团
21,120117453,天津未来科技城宁河片区北淮淀组团
22,120117500,潘庄农场
1,120118001,华康街道
2,120118100,静海镇
3,120118101,唐官屯镇
4,120118102,独流镇
5,120118103,王口镇
6,120118104,台头镇
7,120118105,子牙镇
8,120118106,陈官屯镇
9,120118107,中旺镇
10,120118108,大邱庄镇
11,120118109,蔡公庄镇
12,120118110,梁头镇
13,120118111,团泊镇
14,120118112,双塘镇
15,120118113,大丰堆镇
16,120118114,沿庄镇
17,120118115,西翟庄镇
18,120118200,良王庄乡
19,120118201,杨成庄乡
20,120118400,天津静海经济开发区
21,120118402,天津子牙循环经济产业区
22,120118403,团泊新城
1,120119001,文昌街道
2,120119100,渔阳镇
3,120119101,洇溜镇
4,120119102,官庄镇
5,120119103,马伸桥镇
6,120119104,下营镇
7,120119105,邦均镇
8,120119106,别山镇
9,120119108,尤古庄镇
10,120119109,上仓镇
11,120119111,下仓镇
12,120119112,罗庄子镇
13,120119113,白涧镇
14,120119115,侯家营镇
15,120119116,桑梓镇
16,120119117,东施古镇
17,120119118,下窝头镇
18,120119119,杨津庄镇
19,120119120,出头岭镇
20,120119121,西龙虎峪镇
21,120119122,穿芳峪镇
22,120119123,东二营镇
23,120119124,许家台镇
24,120119125,礼明庄镇
25,120119126,东赵各庄镇
26,120119127,州河湾镇
27,120119203,孙各庄乡
28,120119401,天津市蓟州区京津州河科技产业园管理委员会
1,130102001,建北街道
2,130102002,青园街道
3,130102003,广安街道
4,130102004,育才街道
5,130102005,跃进街道
6,130102007,河东街道
7,130102010,长丰街道
8,130102011,谈固街道
9,130102012,中山东路街道
10,130102013,阜康街道
11,130102014,建安街道
12,130102015,胜利北街道
13,130102100,西兆通镇
14,130102101,南村镇
15,130102102,高营镇
16,130102103,桃园镇
1,130104001,东里街道
2,130104002,中山街道
3,130104004,南长街道
4,130104005,维明街道
5,130104007,友谊街道
6,130104008,红旗街道
7,130104009,新石街道
8,130104010,苑东街道
9,130104011,西里街道
10,130104012,振头街道
11,130104013,留营街道
12,130104014,长兴街道
13,130104015,彭后街道
14,130104016,东风街道
15,130104017,东华街道
16,130104018,休门街道
17,130104019,汇通街道
1,130105001,革新街街道
2,130105003,新华路街道
3,130105004,宁安街道
4,130105005,东焦街道
5,130105006,西苑街道
6,130105007,合作路街道
7,130105008,联盟街道
8,130105009,石岗街道
9,130105011,天苑街道
10,130105012,北苑街道
11,130105013,赵陵铺路街道
12,130105014,西三庄街道
13,130105015,大郭街道
14,130105016,杜北街道
15,130105017,赵佗路街道
1,130107001,矿市街道
2,130107002,四微街道
3,130107100,贾庄镇
4,130107101,凤山镇
5,130107200,横涧乡
1,130108001,裕兴街道
2,130108002,裕强街道
3,130108003,东苑街道
4,130108004,建通街道
5,130108005,槐底街道
6,130108006,裕华路街道
7,130108007,裕东街道
8,130108008,裕翔街道
9,130108009,建华南街道
10,130108101,方村镇
1,130109100,廉州镇
2,130109101,兴安镇
3,130109102,贾市庄镇
4,130109103,南营镇
5,130109104,梅花镇
6,130109105,岗上镇
7,130109107,南董镇
8,130109108,张家庄镇
9,130109109,南孟镇
10,130109110,增村镇
11,130109111,常安镇
12,130109112,西关镇
13,130109200,九门回族乡
14,130109500,石家庄经济技术开发区
1,130110100,获鹿镇
2,130110101,铜冶镇
3,130110102,寺家庄镇
4,130110103,上庄镇
5,130110104,李村镇
6,130110105,宜安镇
7,130110106,黄壁庄镇
8,130110107,大河镇
9,130110108,山尹村镇
10,130110200,石井乡
